id,year,sex,education,no_kids,health_org,satisf_org,health_std,satisf_std
318824,2001,1,11.5,2,5,8,1.59793817996979,0.477272719144821
318824,2002,1,11.5,2,4,9,0.567010283470154,1.04545450210571
318924,2000,0,10.5,0,4,8,0.567010283470154,0.477272719144821
318924,2001,0,10.5,,5,8,1.59793817996979,0.477272719144821
318924,2002,0,10.5,,4,8,0.567010283470154,0.477272719144821
318924,2003,0,10.5,,4,8,0.567010283470154,0.477272719144821
318924,2004,0,10.5,,4,8,0.567010283470154,0.477272719144821
318954,2000,1,,2,4,7,0.567010283470154,-0.0909090936183929
318954,2001,1,11.5,2,4,7,0.567010283470154,-0.0909090936183929
318954,2002,1,11.5,2,4,8,0.567010283470154,0.477272719144821
318954,2003,1,,2,4,7,0.567010283470154,-0.0909090936183929
318954,2004,1,11.5,2,4,7,0.567010283470154,-0.0909090936183929
319199,2000,1,12,0,5,6,1.59793817996979,-0.659090936183929
319199,2001,1,12,0,4,6,0.567010283470154,-0.659090936183929
319199,2002,1,12,0,4,7,0.567010283470154,-0.0909090936183929
319199,2003,1,12,,4,7,0.567010283470154,-0.0909090936183929
319199,2004,1,12,,4,7,0.567010283470154,-0.0909090936183929
319346,2000,1,7,3,3,5,-0.463917523622513,-1.22727274894714
319479,2000,1,11.5,0,5,7,1.59793817996979,-0.0909090936183929
319479,2001,1,11.5,0,5,7,1.59793817996979,-0.0909090936183929
319479,2002,1,11.5,0,4,7,0.567010283470154,-0.0909090936183929
319479,2003,1,11.5,0,5,8,1.59793817996979,0.477272719144821
319479,2004,1,11.5,0,3,6,-0.463917523622513,-0.659090936183929
319515,2000,0,12,0,2,10,-1.49484539031982,1.61363637447357
319515,2001,0,12,0,3,7,-0.463917523622513,-0.0909090936183929
319632,2000,1,9,0,4,6,0.567010283470154,-0.659090936183929
319632,2001,1,9,0,2,9,-1.49484539031982,1.04545450210571
319632,2002,1,9,0,3,8,-0.463917523622513,0.477272719144821
319632,2003,1,9,0,4,8,0.567010283470154,0.477272719144821
319632,2004,1,9,0,3,9,-0.463917523622513,1.04545450210571
319752,2003,1,10,0,4,5,0.567010283470154,-1.22727274894714
319980,2000,0,12,0,4,7,0.567010283470154,-0.0909090936183929
319980,2001,0,12,0,4,7,0.567010283470154,-0.0909090936183929
319980,2002,0,12,0,4,8,0.567010283470154,0.477272719144821
319980,2003,0,12,0,4,7,0.567010283470154,-0.0909090936183929
319980,2004,0,12,0,3,7,-0.463917523622513,-0.0909090936183929
319983,2000,1,13,0,3,8,-0.463917523622513,0.477272719144821
319983,2001,1,13,0,4,8,0.567010283470154,0.477272719144821
319983,2002,1,,0,5,8,1.59793817996979,0.477272719144821
319983,2003,1,,0,4,9,0.567010283470154,1.04545450210571
319983,2004,1,,0,3,5,-0.463917523622513,-1.22727274894714
320042,2000,0,10.5,1,5,6,1.59793817996979,-0.659090936183929
320042,2001,0,10.5,1,3,7,-0.463917523622513,-0.0909090936183929
320042,2002,0,10.5,1,4,5,0.567010283470154,-1.22727274894714
320042,2003,0,10.5,1,4,6,0.567010283470154,-0.659090936183929
320042,2004,0,10.5,1,4,3,0.567010283470154,-2.36363625526428
320289,2000,1,9,1,3,6,-0.463917523622513,-0.659090936183929
320289,2001,1,,1,4,6,0.567010283470154,-0.659090936183929
320289,2002,1,,0,3,7,-0.463917523622513,-0.0909090936183929
320289,2003,1,,0,4,7,0.567010283470154,-0.0909090936183929
320289,2004,1,,0,4,7,0.567010283470154,-0.0909090936183929
320648,2000,0,10.5,0,2,4,-1.49484539031982,-1.79545450210571
320648,2001,0,10.5,0,3,5,-0.463917523622513,-1.22727274894714
320877,2000,1,10.5,0,4,10,0.567010283470154,1.61363637447357
321239,2000,0,13,0,4,8,0.567010283470154,0.477272719144821
321405,2000,0,18,1,4,8,0.567010283470154,0.477272719144821
321405,2001,0,18,1,4,8,0.567010283470154,0.477272719144821
321673,2002,1,8.5,0,4,8,0.567010283470154,0.477272719144821
321686,2000,0,11,2,3,4,-0.463917523622513,-1.79545450210571
322027,2000,1,10,0,4,6,0.567010283470154,-0.659090936183929
322027,2002,1,11.5,0,4,7,0.567010283470154,-0.0909090936183929
322027,2003,1,11.5,0,3,8,-0.463917523622513,0.477272719144821
322027,2004,1,11.5,0,2,6,-1.49484539031982,-0.659090936183929
322039,2000,1,9,0,4,8,0.567010283470154,0.477272719144821
322039,2001,1,9,0,4,7,0.567010283470154,-0.0909090936183929
322039,2002,1,9,0,4,5,0.567010283470154,-1.22727274894714
322039,2003,1,9,0,4,5,0.567010283470154,-1.22727274894714
322039,2004,1,9,0,5,5,1.59793817996979,-1.22727274894714
322347,2001,0,,3,5,8,1.59793817996979,0.477272719144821
322347,2002,0,,3,5,8,1.59793817996979,0.477272719144821
322347,2003,0,,2,5,7,1.59793817996979,-0.0909090936183929
322347,2004,0,,1,5,7,1.59793817996979,-0.0909090936183929
322714,2000,0,11.5,1,5,10,1.59793817996979,1.61363637447357
322714,2001,0,11.5,1,3,6,-0.463917523622513,-0.659090936183929
322714,2002,0,11.5,2,3,7,-0.463917523622513,-0.0909090936183929
322714,2003,0,11.5,2,3,7,-0.463917523622513,-0.0909090936183929
322714,2004,0,11.5,2,3,7,-0.463917523622513,-0.0909090936183929
322869,2000,0,10.5,0,3,9,-0.463917523622513,1.04545450210571
322869,2001,0,10.5,0,3,9,-0.463917523622513,1.04545450210571
322869,2002,0,10.5,0,3,8,-0.463917523622513,0.477272719144821
322869,2003,0,10.5,0,3,8,-0.463917523622513,0.477272719144821
322869,2004,0,10.5,0,3,9,-0.463917523622513,1.04545450210571
323083,2000,1,9,0,1,7,-2.52577328681946,-0.0909090936183929
323083,2001,1,9,0,1,6,-2.52577328681946,-0.659090936183929
323255,2000,1,15,0,4,8,0.567010283470154,0.477272719144821
323255,2001,1,15,0,4,9,0.567010283470154,1.04545450210571
323255,2002,1,15,0,4,10,0.567010283470154,1.61363637447357
323255,2003,1,15,0,3,8,-0.463917523622513,0.477272719144821
323255,2004,1,15,0,5,9,1.59793817996979,1.04545450210571
323466,2000,1,9,0,2,6,-1.49484539031982,-0.659090936183929
323739,2000,0,9,2,3,5,-0.463917523622513,-1.22727274894714
323739,2001,0,9,1,1,5,-2.52577328681946,-1.22727274894714
323976,2000,1,10.5,0,2,5,-1.49484539031982,-1.22727274894714
323976,2001,1,10.5,0,2,4,-1.49484539031982,-1.79545450210571
323976,2002,1,10.5,0,1,4,-2.52577328681946,-1.79545450210571
323976,2003,1,10.5,0,1,3,-2.52577328681946,-2.36363625526428
323976,2004,1,10.5,0,1,2,-2.52577328681946,-2.93181824684143
324082,2000,1,11.5,0,4,10,0.567010283470154,1.61363637447357
324082,2001,1,11.5,0,5,9,1.59793817996979,1.04545450210571
324082,2002,1,11.5,0,4,9,0.567010283470154,1.04545450210571
324082,2003,1,11.5,0,5,8,1.59793817996979,0.477272719144821
324082,2004,1,11.5,0,4,9,0.567010283470154,1.04545450210571
324272,2001,1,12,2,4,10,0.567010283470154,1.61363637447357
324272,2002,1,12,2,4,8,0.567010283470154,0.477272719144821
324272,2003,1,12,2,4,9,0.567010283470154,1.04545450210571
324272,2004,1,12,,3,9,-0.463917523622513,1.04545450210571
324525,2000,1,11,0,4,10,0.567010283470154,1.61363637447357
324525,2001,1,11,0,4,9,0.567010283470154,1.04545450210571
324525,2002,1,11,0,5,10,1.59793817996979,1.61363637447357
324525,2003,1,11,1,2,9,-1.49484539031982,1.04545450210571
324525,2004,1,11,2,3,8,-0.463917523622513,0.477272719144821
324724,2000,1,10.5,1,4,7,0.567010283470154,-0.0909090936183929
324724,2001,1,10.5,0,3,6,-0.463917523622513,-0.659090936183929
325095,2000,1,10.5,0,3,9,-0.463917523622513,1.04545450210571
325095,2001,1,10.5,0,2,8,-1.49484539031982,0.477272719144821
325296,2000,1,,1,3,4,-0.463917523622513,-1.79545450210571
325296,2001,1,,1,5,8,1.59793817996979,0.477272719144821
325411,2000,1,11.5,0,4,10,0.567010283470154,1.61363637447357
325411,2001,1,11.5,0,4,8,0.567010283470154,0.477272719144821
325411,2002,1,11.5,0,3,8,-0.463917523622513,0.477272719144821
325587,2000,1,9,0,4,7,0.567010283470154,-0.0909090936183929
325789,2000,1,9,3,4,7,0.567010283470154,-0.0909090936183929
325789,2001,1,9,3,5,8,1.59793817996979,0.477272719144821
325789,2002,1,9,3,4,6,0.567010283470154,-0.659090936183929
325789,2003,1,9,2,4,6,0.567010283470154,-0.659090936183929
325789,2004,1,9,,5,6,1.59793817996979,-0.659090936183929
326017,2000,1,13,3,4,7,0.567010283470154,-0.0909090936183929
326017,2001,1,13,,4,7,0.567010283470154,-0.0909090936183929
326017,2002,1,13,,4,7,0.567010283470154,-0.0909090936183929
326017,2003,1,13,,4,8,0.567010283470154,0.477272719144821
326017,2004,1,13,,4,8,0.567010283470154,0.477272719144821
326293,2000,1,7,0,2,6,-1.49484539031982,-0.659090936183929
326293,2001,1,7,0,2,4,-1.49484539031982,-1.79545450210571
326293,2002,1,7,0,3,5,-0.463917523622513,-1.22727274894714
326293,2003,1,7,0,2,5,-1.49484539031982,-1.22727274894714
326293,2004,1,7,0,4,5,0.567010283470154,-1.22727274894714
326653,2000,1,12,0,3,7,-0.463917523622513,-0.0909090936183929
326653,2001,1,12,0,3,7,-0.463917523622513,-0.0909090936183929
326653,2002,1,12,0,3,6,-0.463917523622513,-0.659090936183929
326653,2003,1,12,0,3,5,-0.463917523622513,-1.22727274894714
326653,2004,1,12,0,3,6,-0.463917523622513,-0.659090936183929
327002,2000,1,11.5,2,4,8,0.567010283470154,0.477272719144821
327002,2001,1,11.5,2,4,8,0.567010283470154,0.477272719144821
327002,2002,1,11.5,2,4,9,0.567010283470154,1.04545450210571
327002,2003,1,11.5,1,5,8,1.59793817996979,0.477272719144821
327002,2004,1,11.5,1,4,6,0.567010283470154,-0.659090936183929
327089,2000,1,11,0,2,9,-1.49484539031982,1.04545450210571
327089,2001,1,11,0,3,9,-0.463917523622513,1.04545450210571
327089,2002,1,11,0,2,9,-1.49484539031982,1.04545450210571
327089,2003,1,11,0,3,8,-0.463917523622513,0.477272719144821
327089,2004,1,11,0,3,8,-0.463917523622513,0.477272719144821
327365,2000,0,11.5,0,4,8,0.567010283470154,0.477272719144821
327365,2001,0,11.5,0,4,7,0.567010283470154,-0.0909090936183929
327365,2002,0,11.5,0,4,8,0.567010283470154,0.477272719144821
327709,2000,1,10.5,0,2,8,-1.49484539031982,0.477272719144821
327709,2001,1,10.5,0,4,8,0.567010283470154,0.477272719144821
327709,2002,1,10.5,0,4,8,0.567010283470154,0.477272719144821
327709,2003,1,10.5,0,2,6,-1.49484539031982,-0.659090936183929
327709,2004,1,10.5,0,3,8,-0.463917523622513,0.477272719144821
327770,2000,1,11,0,5,10,1.59793817996979,1.61363637447357
327770,2001,1,11,0,5,9,1.59793817996979,1.04545450210571
327770,2002,1,11,0,5,8,1.59793817996979,0.477272719144821
327770,2004,1,11,,4,7,0.567010283470154,-0.0909090936183929
327945,2001,1,,1,4,7,0.567010283470154,-0.0909090936183929
327945,2002,1,,1,4,7,0.567010283470154,-0.0909090936183929
327945,2003,1,,0,2,8,-1.49484539031982,0.477272719144821
328186,2000,0,16,2,4,5,0.567010283470154,-1.22727274894714
328186,2001,0,16,2,5,6,1.59793817996979,-0.659090936183929
328186,2002,0,16,2,3,5,-0.463917523622513,-1.22727274894714
328186,2004,0,16,,3,7,-0.463917523622513,-0.0909090936183929
328447,2000,1,,3,3,7,-0.463917523622513,-0.0909090936183929
328447,2001,1,,3,4,7,0.567010283470154,-0.0909090936183929
328447,2002,1,,3,4,4,0.567010283470154,-1.79545450210571
328447,2003,1,,2,3,5,-0.463917523622513,-1.22727274894714
328447,2004,1,13,2,2,5,-1.49484539031982,-1.22727274894714
328453,2000,1,9,2,4,8,0.567010283470154,0.477272719144821
328453,2001,1,9,2,4,8,0.567010283470154,0.477272719144821
328516,2000,1,10,0,2,8,-1.49484539031982,0.477272719144821
328516,2001,1,10,0,3,5,-0.463917523622513,-1.22727274894714
328516,2002,1,10,0,3,8,-0.463917523622513,0.477272719144821
328668,2000,0,13,0,3,4,-0.463917523622513,-1.79545450210571
328668,2001,0,13,0,3,3,-0.463917523622513,-2.36363625526428
328668,2002,0,13,0,4,3,0.567010283470154,-2.36363625526428
328668,2003,0,13,0,3,4,-0.463917523622513,-1.79545450210571
328668,2004,0,13,0,3,2,-0.463917523622513,-2.93181824684143
328975,2000,1,10.5,0,1,5,-2.52577328681946,-1.22727274894714
329335,2000,0,10,0,4,7,0.567010283470154,-0.0909090936183929
329335,2001,0,10,0,5,9,1.59793817996979,1.04545450210571
329335,2002,0,10,0,4,9,0.567010283470154,1.04545450210571
329335,2003,0,10,0,4,9,0.567010283470154,1.04545450210571
329335,2004,0,10,0,4,9,0.567010283470154,1.04545450210571
329543,2000,1,13,1,3,4,-0.463917523622513,-1.79545450210571
329543,2001,1,13,1,3,6,-0.463917523622513,-0.659090936183929
329878,2000,0,10.5,3,2,0,-1.49484539031982,-4.06818199157715
329878,2001,0,10.5,3,3,5,-0.463917523622513,-1.22727274894714
329878,2002,0,10.5,3,2,5,-1.49484539031982,-1.22727274894714
329878,2003,0,,3,2,5,-1.49484539031982,-1.22727274894714
329878,2004,0,,3,1,0,-2.52577328681946,-4.06818199157715
330224,2000,0,10.5,1,4,9,0.567010283470154,1.04545450210571
330224,2001,0,10.5,2,4,10,0.567010283470154,1.61363637447357
330224,2002,0,10.5,2,3,8,-0.463917523622513,0.477272719144821
330224,2003,0,10.5,2,4,8,0.567010283470154,0.477272719144821
330224,2004,0,10.5,2,3,7,-0.463917523622513,-0.0909090936183929
330383,2000,1,9,0,2,5,-1.49484539031982,-1.22727274894714
330465,2000,1,12,0,5,8,1.59793817996979,0.477272719144821
330465,2001,1,12,0,5,8,1.59793817996979,0.477272719144821
330465,2002,1,12,0,5,5,1.59793817996979,-1.22727274894714
330465,2003,1,12,0,2,6,-1.49484539031982,-0.659090936183929
330582,2000,1,10.5,2,2,8,-1.49484539031982,0.477272719144821
330582,2001,1,10.5,1,2,6,-1.49484539031982,-0.659090936183929
330582,2002,1,10.5,1,1,4,-2.52577328681946,-1.79545450210571
330582,2003,1,10.5,0,2,4,-1.49484539031982,-1.79545450210571
330800,2000,1,7,0,3,10,-0.463917523622513,1.61363637447357
330800,2001,1,7,0,4,8,0.567010283470154,0.477272719144821
330800,2002,1,7,0,4,8,0.567010283470154,0.477272719144821
331057,2000,1,9,2,5,10,1.59793817996979,1.61363637447357
331057,2001,1,9,2,5,10,1.59793817996979,1.61363637447357
331057,2002,1,9,2,5,10,1.59793817996979,1.61363637447357
331057,2003,1,9,1,5,8,1.59793817996979,0.477272719144821
331057,2004,1,9,1,4,9,0.567010283470154,1.04545450210571
331236,2000,0,12,0,4,4,0.567010283470154,-1.79545450210571
331497,2000,0,10.5,1,5,10,1.59793817996979,1.61363637447357
331497,2001,0,10.5,0,5,9,1.59793817996979,1.04545450210571
331567,2000,1,11.5,1,5,8,1.59793817996979,0.477272719144821
331567,2001,1,11.5,1,5,9,1.59793817996979,1.04545450210571
331567,2002,1,11.5,1,4,8,0.567010283470154,0.477272719144821
331567,2003,1,11.5,1,4,9,0.567010283470154,1.04545450210571
331567,2004,1,11.5,1,4,8,0.567010283470154,0.477272719144821
331807,2000,0,9,0,4,8,0.567010283470154,0.477272719144821
331807,2002,0,,0,4,7,0.567010283470154,-0.0909090936183929
332069,2000,0,10.5,0,3,8,-0.463917523622513,0.477272719144821
332069,2004,0,11,0,4,10,0.567010283470154,1.61363637447357
332379,2000,0,11,,3,4,-0.463917523622513,-1.79545450210571
332379,2001,0,11,,3,5,-0.463917523622513,-1.22727274894714
332379,2002,0,11,0,3,5,-0.463917523622513,-1.22727274894714
332379,2003,0,11,0,3,6,-0.463917523622513,-0.659090936183929
332379,2004,0,11,0,3,7,-0.463917523622513,-0.0909090936183929
332643,2000,1,11.5,0,2,8,-1.49484539031982,0.477272719144821
332643,2001,1,11.5,0,2,7,-1.49484539031982,-0.0909090936183929
332992,2000,0,,2,4,8,0.567010283470154,0.477272719144821
333169,2000,0,15,2,3,8,-0.463917523622513,0.477272719144821
333169,2001,0,,3,3,8,-0.463917523622513,0.477272719144821
333288,2000,0,11.5,1,3,8,-0.463917523622513,0.477272719144821
333361,2000,0,11,1,2,2,-1.49484539031982,-2.93181824684143
333625,2000,0,11.5,0,4,6,0.567010283470154,-0.659090936183929
333687,2000,0,9,0,2,5,-1.49484539031982,-1.22727274894714
333687,2001,0,9,0,3,8,-0.463917523622513,0.477272719144821
333687,2002,0,9,0,3,6,-0.463917523622513,-0.659090936183929
333687,2003,0,9,0,2,5,-1.49484539031982,-1.22727274894714
333851,2000,1,11.5,2,1,5,-2.52577328681946,-1.22727274894714
333851,2001,1,11.5,1,1,5,-2.52577328681946,-1.22727274894714
333851,2002,1,11.5,1,1,5,-2.52577328681946,-1.22727274894714
333851,2003,1,11.5,1,1,5,-2.52577328681946,-1.22727274894714
333851,2004,1,11.5,0,1,2,-2.52577328681946,-2.93181824684143
334045,2000,0,10.5,0,4,7,0.567010283470154,-0.0909090936183929
334045,2001,0,10.5,0,2,5,-1.49484539031982,-1.22727274894714
334197,2000,1,11.5,0,2,7,-1.49484539031982,-0.0909090936183929
334391,2000,1,11.5,0,5,10,1.59793817996979,1.61363637447357
334391,2001,1,11.5,0,5,8,1.59793817996979,0.477272719144821
334391,2002,1,11.5,0,5,0,1.59793817996979,-4.06818199157715
334391,2003,1,11.5,0,4,2,0.567010283470154,-2.93181824684143
334391,2004,1,11.5,0,3,5,-0.463917523622513,-1.22727274894714
334726,2000,1,9,0,4,7,0.567010283470154,-0.0909090936183929
334726,2001,1,9,0,4,8,0.567010283470154,0.477272719144821
334726,2002,1,9,0,4,7,0.567010283470154,-0.0909090936183929
334726,2003,1,9,0,3,6,-0.463917523622513,-0.659090936183929
334726,2004,1,9,0,4,6,0.567010283470154,-0.659090936183929
334961,2001,0,10.5,0,5,9,1.59793817996979,1.04545450210571
334961,2002,0,10.5,0,5,8,1.59793817996979,0.477272719144821
335197,2000,1,11,0,3,8,-0.463917523622513,0.477272719144821
335197,2001,1,11,0,2,8,-1.49484539031982,0.477272719144821
335202,2000,0,10.5,0,3,8,-0.463917523622513,0.477272719144821
335202,2001,0,10.5,0,3,9,-0.463917523622513,1.04545450210571
335308,2000,1,,0,1,3,-2.52577328681946,-2.36363625526428
335521,2001,1,,3,5,7,1.59793817996979,-0.0909090936183929
335521,2002,1,,3,5,8,1.59793817996979,0.477272719144821
335521,2003,1,,2,5,3,1.59793817996979,-2.36363625526428
335755,2000,0,14,0,4,9,0.567010283470154,1.04545450210571
335755,2001,0,14,0,5,9,1.59793817996979,1.04545450210571
335755,2002,0,14,0,4,8,0.567010283470154,0.477272719144821
335755,2003,0,14,0,4,8,0.567010283470154,0.477272719144821
335755,2004,0,14,0,4,9,0.567010283470154,1.04545450210571
335773,2000,0,10.5,0,4,7,0.567010283470154,-0.0909090936183929
335773,2001,0,10.5,0,4,7,0.567010283470154,-0.0909090936183929
335773,2002,0,10.5,0,4,7,0.567010283470154,-0.0909090936183929
335773,2003,0,10.5,0,4,8,0.567010283470154,0.477272719144821
335773,2004,0,10.5,0,4,8,0.567010283470154,0.477272719144821
335913,2000,1,18,1,4,7,0.567010283470154,-0.0909090936183929
335913,2001,1,18,1,5,8,1.59793817996979,0.477272719144821
335913,2002,1,18,1,4,7,0.567010283470154,-0.0909090936183929
335913,2003,1,18,1,4,7,0.567010283470154,-0.0909090936183929
335913,2004,1,18,0,4,6,0.567010283470154,-0.659090936183929
336020,2000,1,,,4,6,0.567010283470154,-0.659090936183929
336020,2001,1,,1,4,8,0.567010283470154,0.477272719144821
336020,2002,1,,0,4,8,0.567010283470154,0.477272719144821
336084,2000,1,10.5,,1,3,-2.52577328681946,-2.36363625526428
336084,2001,1,10.5,,1,3,-2.52577328681946,-2.36363625526428
336416,2000,0,13,0,2,6,-1.49484539031982,-0.659090936183929
336416,2001,0,13,0,2,6,-1.49484539031982,-0.659090936183929
336416,2002,0,13,0,2,7,-1.49484539031982,-0.0909090936183929
336779,2000,0,14,1,4,8,0.567010283470154,0.477272719144821
336779,2001,0,14,1,3,8,-0.463917523622513,0.477272719144821
336779,2002,0,14,1,3,8,-0.463917523622513,0.477272719144821
336896,2000,0,10.5,2,5,10,1.59793817996979,1.61363637447357
337045,2000,0,10.5,0,4,8,0.567010283470154,0.477272719144821
337045,2001,0,10.5,0,4,8,0.567010283470154,0.477272719144821
337045,2002,0,10.5,0,4,8,0.567010283470154,0.477272719144821
337045,2003,0,10.5,0,4,8,0.567010283470154,0.477272719144821
337045,2004,0,10.5,0,5,8,1.59793817996979,0.477272719144821
337227,2000,1,,0,5,8,1.59793817996979,0.477272719144821
337308,2000,1,10.5,1,5,9,1.59793817996979,1.04545450210571
337337,2000,1,11,0,3,10,-0.463917523622513,1.61363637447357
337337,2001,1,11,0,3,7,-0.463917523622513,-0.0909090936183929
337337,2002,1,11,0,3,7,-0.463917523622513,-0.0909090936183929
337337,2003,1,11,0,3,7,-0.463917523622513,-0.0909090936183929
337479,2000,0,9,1,3,8,-0.463917523622513,0.477272719144821
337479,2001,0,9,1,3,9,-0.463917523622513,1.04545450210571
337479,2002,0,9,1,3,7,-0.463917523622513,-0.0909090936183929
337479,2003,0,9,0,3,10,-0.463917523622513,1.61363637447357
337479,2004,0,9,0,3,5,-0.463917523622513,-1.22727274894714
337543,2000,1,10.5,1,4,9,0.567010283470154,1.04545450210571
337543,2001,1,10.5,1,5,8,1.59793817996979,0.477272719144821
337543,2002,1,10.5,1,4,6,0.567010283470154,-0.659090936183929
337847,2000,0,15,,4,9,0.567010283470154,1.04545450210571
337847,2001,0,15,,4,8,0.567010283470154,0.477272719144821
337847,2002,0,15,,3,8,-0.463917523622513,0.477272719144821
337984,2000,1,13,2,5,7,1.59793817996979,-0.0909090936183929
337984,2001,1,13,2,4,6,0.567010283470154,-0.659090936183929
337984,2002,1,13,2,4,7,0.567010283470154,-0.0909090936183929
337984,2003,1,13,2,4,7,0.567010283470154,-0.0909090936183929
337984,2004,1,13,2,3,8,-0.463917523622513,0.477272719144821
338234,2000,0,10.5,0,5,9,1.59793817996979,1.04545450210571
338234,2001,0,,0,4,9,0.567010283470154,1.04545450210571
338234,2002,0,,0,3,2,-0.463917523622513,-2.93181824684143
338234,2003,0,,0,5,9,1.59793817996979,1.04545450210571
338481,2000,0,11.5,1,3,7,-0.463917523622513,-0.0909090936183929
338481,2001,0,11.5,1,3,7,-0.463917523622513,-0.0909090936183929
338481,2002,0,11.5,1,2,6,-1.49484539031982,-0.659090936183929
338481,2003,0,11.5,1,3,8,-0.463917523622513,0.477272719144821
338481,2004,0,11.5,1,4,7,0.567010283470154,-0.0909090936183929
338690,2000,1,10,3,4,7,0.567010283470154,-0.0909090936183929
338974,2000,1,10.5,0,3,7,-0.463917523622513,-0.0909090936183929
338974,2001,1,10.5,1,3,5,-0.463917523622513,-1.22727274894714
338974,2002,1,10.5,1,3,7,-0.463917523622513,-0.0909090936183929
338974,2003,1,10.5,1,3,7,-0.463917523622513,-0.0909090936183929
338974,2004,1,10.5,1,2,6,-1.49484539031982,-0.659090936183929
339335,2000,1,12,3,1,3,-2.52577328681946,-2.36363625526428
339357,2000,1,11,0,3,8,-0.463917523622513,0.477272719144821
339698,2000,1,12,0,2,8,-1.49484539031982,0.477272719144821
339889,2000,0,15,0,4,7,0.567010283470154,-0.0909090936183929
339889,2001,0,15,0,5,7,1.59793817996979,-0.0909090936183929
339889,2002,0,15,0,3,7,-0.463917523622513,-0.0909090936183929
339889,2003,0,15,0,3,7,-0.463917523622513,-0.0909090936183929
339889,2004,0,15,0,4,7,0.567010283470154,-0.0909090936183929
339929,2002,1,,1,4,8,0.567010283470154,0.477272719144821
339929,2003,1,,1,5,9,1.59793817996979,1.04545450210571
339929,2004,1,,0,4,8,0.567010283470154,0.477272719144821
340032,2000,0,10.5,1,4,8,0.567010283470154,0.477272719144821
340032,2001,0,10.5,1,5,9,1.59793817996979,1.04545450210571
340032,2002,0,10.5,1,5,9,1.59793817996979,1.04545450210571
340032,2003,0,10.5,1,4,9,0.567010283470154,1.04545450210571
340032,2004,0,10.5,1,5,9,1.59793817996979,1.04545450210571
340151,2000,1,11.5,0,4,8,0.567010283470154,0.477272719144821
340151,2001,1,11.5,0,4,7,0.567010283470154,-0.0909090936183929
340151,2002,1,11.5,0,4,8,0.567010283470154,0.477272719144821
340151,2003,1,11.5,0,4,8,0.567010283470154,0.477272719144821
340151,2004,1,11.5,0,4,9,0.567010283470154,1.04545450210571
340301,2000,1,11.5,0,4,8,0.567010283470154,0.477272719144821
340332,2000,0,11.5,1,4,9,0.567010283470154,1.04545450210571
340332,2001,0,11.5,1,4,9,0.567010283470154,1.04545450210571
340332,2002,0,11.5,1,4,9,0.567010283470154,1.04545450210571
340332,2003,0,11.5,1,4,8,0.567010283470154,0.477272719144821
340332,2004,0,11.5,1,4,8,0.567010283470154,0.477272719144821
340505,2000,0,10.5,0,3,6,-0.463917523622513,-0.659090936183929
340505,2001,0,10.5,0,5,8,1.59793817996979,0.477272719144821
340505,2002,0,10.5,0,3,8,-0.463917523622513,0.477272719144821
340505,2003,0,10.5,0,4,7,0.567010283470154,-0.0909090936183929
340505,2004,0,10.5,0,3,7,-0.463917523622513,-0.0909090936183929
340705,2000,1,11.5,0,5,9,1.59793817996979,1.04545450210571
340705,2001,1,11.5,0,5,9,1.59793817996979,1.04545450210571
340705,2002,1,11.5,0,2,8,-1.49484539031982,0.477272719144821
340705,2003,1,11.5,0,5,10,1.59793817996979,1.61363637447357
340748,2000,0,10.5,1,4,8,0.567010283470154,0.477272719144821
340821,2000,0,10.5,0,2,5,-1.49484539031982,-1.22727274894714
340821,2001,0,10.5,0,1,5,-2.52577328681946,-1.22727274894714
340901,2000,1,11.5,0,3,8,-0.463917523622513,0.477272719144821
340901,2001,1,11.5,0,3,9,-0.463917523622513,1.04545450210571
340901,2002,1,11.5,0,4,7,0.567010283470154,-0.0909090936183929
341026,2000,0,,0,5,7,1.59793817996979,-0.0909090936183929
341332,2000,0,15,2,3,7,-0.463917523622513,-0.0909090936183929
341332,2001,0,15,2,4,7,0.567010283470154,-0.0909090936183929
341332,2002,0,15,,4,8,0.567010283470154,0.477272719144821
341332,2003,0,15,,3,7,-0.463917523622513,-0.0909090936183929
341332,2004,0,15,,3,8,-0.463917523622513,0.477272719144821
341664,2000,1,13,2,5,10,1.59793817996979,1.61363637447357
341664,2001,1,13,2,4,6,0.567010283470154,-0.659090936183929
341664,2002,1,13,2,4,9,0.567010283470154,1.04545450210571
341664,2003,1,13,2,4,6,0.567010283470154,-0.659090936183929
341664,2004,1,13,2,4,5,0.567010283470154,-1.22727274894714
341830,2000,1,10.5,2,3,7,-0.463917523622513,-0.0909090936183929
341830,2001,1,10.5,2,4,8,0.567010283470154,0.477272719144821
342068,2000,1,10.5,0,2,7,-1.49484539031982,-0.0909090936183929
342068,2001,1,10.5,0,3,6,-0.463917523622513,-0.659090936183929
342068,2002,1,10.5,0,3,7,-0.463917523622513,-0.0909090936183929
342068,2003,1,10.5,0,3,8,-0.463917523622513,0.477272719144821
342068,2004,1,10.5,0,3,8,-0.463917523622513,0.477272719144821
342302,2000,0,9,0,4,10,0.567010283470154,1.61363637447357
342302,2001,0,9,0,3,10,-0.463917523622513,1.61363637447357
342302,2002,0,9,0,4,10,0.567010283470154,1.61363637447357
342302,2003,0,9,0,4,10,0.567010283470154,1.61363637447357
342302,2004,0,9,0,3,8,-0.463917523622513,0.477272719144821
342595,2000,0,18,0,4,8,0.567010283470154,0.477272719144821
